,X,CH1,CH2
640,-2.872e-05,-0.006,15.0
641,-2.8718000000000002e-05,-0.002,15.0
642,-2.8716e-05,-0.004,15.0
643,-2.8714e-05,-0.004,15.0
644,-2.8712000000000002e-05,-0.006,15.0
645,-2.871e-05,-0.004,14.6
646,-2.8708e-05,-0.008,14.6
647,-2.8706e-05,-0.004,14.6
648,-2.8704e-05,-0.006,15.0
649,-2.8702e-05,-0.004,14.6
650,-2.87e-05,-0.004,14.6
651,-2.8698000000000002e-05,-0.006,14.6
652,-2.8696e-05,-0.006,14.6
653,-2.8694e-05,-0.004,14.4
654,-2.8692000000000002e-05,-0.006,14.4
655,-2.869e-05,-0.006,14.4
656,-2.8688e-05,-0.004,14.4
657,-2.8686e-05,-0.002,14.4
658,-2.8684000000000002e-05,-0.004,14.4
659,-2.8682e-05,-0.004,14.2
660,-2.868e-05,-0.006,14.4
661,-2.8678000000000002e-05,-0.004,14.2
662,-2.8676e-05,-0.006,14.2
663,-2.8674e-05,-0.004,14.2
664,-2.8672e-05,-0.006,14.2
665,-2.867e-05,-0.006,14.2
666,-2.8668e-05,-0.004,14.0
667,-2.8666e-05,-0.006,14.0
668,-2.8664000000000002e-05,-0.006,14.0
669,-2.8662e-05,-0.004,14.0
670,-2.866e-05,-0.004,14.0
671,-2.8658000000000002e-05,-0.004,14.0
672,-2.8656e-05,-0.006,14.0
673,-2.8654e-05,-0.004,14.0
