,X,CH1
907,7.391400000000001e-05,16.3
908,7.3916e-05,16.3
909,7.3918e-05,16.3
910,7.392000000000001e-05,16.3
911,7.3922e-05,16.3
912,7.3924e-05,16.3
913,7.392600000000001e-05,16.3
914,7.3928e-05,16.3
915,7.393e-05,16.3
916,7.393200000000001e-05,16.3
917,7.3934e-05,16.5
918,7.3936e-05,16.3
919,7.393800000000001e-05,16.3
920,7.394e-05,16.3
921,7.3942e-05,16.1
922,7.394400000000001e-05,16.3
923,7.3946e-05,16.3
924,7.3948e-05,16.3
925,7.395000000000001e-05,16.5
926,7.3952e-05,16.3
927,7.3954e-05,16.3
928,7.395600000000001e-05,16.3
929,7.3958e-05,16.3
930,7.396e-05,16.3
931,7.396200000000001e-05,16.3
932,7.3964e-05,16.3
933,7.3966e-05,16.3
934,7.396800000000001e-05,16.3
935,7.397e-05,16.3
936,7.3972e-05,16.1
937,7.397400000000001e-05,16.3
938,7.3976e-05,16.3
939,7.3978e-05,16.3
940,7.398e-05,16.3
941,7.398200000000001e-05,16.3
